Dataset,Topology,Alpha,Agents,Accuracy,Precision,Recall,F1,Energy,PacketLossSimulated,PacketLossScenario,SourceFile,Approach
ton,Star,0.1,7,1,1,1,1,0.8428571428571431,0.5,0.5,marl_xgb_Star_topology_ton_detection_metrics_0.1_normal_fuzzers_loss50.csv,MARL
ton,Star,0.3,10,0.9986162471668854,0.9798285426122038,0.9908210096889342,0.9852941176470588,0.86,0,0,marl_xgb_Star_topology_ton_detection_metrics_0.3_normal_dos_reconnaissance_loss0.csv,MARL
ton,Star,0.3,9,1,1,1,1,0.8555555555555555,0.1,0.1,marl_xgb_Star_topology_ton_detection_metrics_0.3_normal_dos_reconnaissance_loss10.csv,MARL
ton,Star,0.3,9,1,1,1,1,0.8555555555555555,0.3,0.3,marl_xgb_Star_topology_ton_detection_metrics_0.3_normal_dos_reconnaissance_loss30.csv,MARL
ton,Star,0.3,10,1,1,1,1,0.86,0.5,0.5,marl_xgb_Star_topology_ton_detection_metrics_0.3_normal_dos_reconnaissance_loss50.csv,MARL
ton,Star,0.3,7,1,1,1,1,0.8428571428571431,0,0,marl_xgb_Star_topology_ton_detection_metrics_0.3_normal_exploits_loss0.csv,MARL
ton,Star,0.3,7,1,1,1,1,0.8428571428571431,0.1,0.1,marl_xgb_Star_topology_ton_detection_metrics_0.3_normal_exploits_loss10.csv,MARL
ton,Star,0.3,8,1,1,1,1,0.85,0.3,0.3,marl_xgb_Star_topology_ton_detection_metrics_0.3_normal_exploits_loss30.csv,MARL
ton,Star,0.3,9,1,1,1,1,0.8555555555555555,0.5,0.5,marl_xgb_Star_topology_ton_detection_metrics_0.3_normal_exploits_loss50.csv,MARL
ton,Star,0.3,9,1,1,1,1,0.8555555555555555,0,0,marl_xgb_Star_topology_ton_detection_metrics_0.3_normal_fuzzers_loss0.csv,MARL
ton,Star,0.3,9,0.5359895025647143,0.09036821887004592,0.9836817950025496,0.16552966919809498,0.8555555555555555,0.1,0.1,marl_xgb_Star_topology_ton_detection_metrics_0.3_normal_fuzzers_loss10.csv,MARL
ton,Star,0.3,9,1,1,1,1,0.8555555555555555,0.3,0.3,marl_xgb_Star_topology_ton_detection_metrics_0.3_normal_fuzzers_loss30.csv,MARL
ton,Star,0.3,10,1,1,1,1,0.86,0.5,0.5,marl_xgb_Star_topology_ton_detection_metrics_0.3_normal_fuzzers_loss50.csv,MARL
ton,Star,0.5,10,1,1,1,1,0.86,0,0,marl_xgb_Star_topology_ton_detection_metrics_0.5_normal_dos_reconnaissance_loss0.csv,MARL
ton,Star,0.5,10,0.8300369796015746,0.21434104238132123,0.9877613462519124,0.3522458628841607,0.86,0.1,0.1,marl_xgb_Star_topology_ton_detection_metrics_0.5_normal_dos_reconnaissance_loss10.csv,MARL
ton,Star,0.5,10,1,1,1,1,0.86,0.3,0.3,marl_xgb_Star_topology_ton_detection_metrics_0.5_normal_dos_reconnaissance_loss30.csv,MARL
ton,Star,0.5,11,1,1,1,1,0.8636363636363634,0.5,0.5,marl_xgb_Star_topology_ton_detection_metrics_0.5_normal_dos_reconnaissance_loss50.csv,MARL
ton,Star,0.5,10,1,1,1,1,0.86,0,0,marl_xgb_Star_topology_ton_detection_metrics_0.5_normal_exploits_loss0.csv,MARL
ton,Star,0.5,10,0.9606584754861028,0.9148936170212766,0.17542070372259053,0.2943945228925974,0.86,0.1,0.1,marl_xgb_Star_topology_ton_detection_metrics_0.5_normal_exploits_loss10.csv,MARL
ton,Star,0.5,10,1,1,1,1,0.86,0.3,0.3,marl_xgb_Star_topology_ton_detection_metrics_0.5_normal_exploits_loss30.csv,MARL
ton,Star,0.5,9,1,1,1,1,0.8555555555555555,0.5,0.5,marl_xgb_Star_topology_ton_detection_metrics_0.5_normal_exploits_loss50.csv,MARL
ton,Star,0.5,10,1,1,1,1,0.86,0,0,marl_xgb_Star_topology_ton_detection_metrics_0.5_normal_fuzzers_loss0.csv,MARL
ton,Star,0.5,10,1,1,1,1,0.86,0.1,0.1,marl_xgb_Star_topology_ton_detection_metrics_0.5_normal_fuzzers_loss10.csv,MARL
ton,Star,0.5,10,1,1,1,1,0.86,0.3,0.3,marl_xgb_Star_topology_ton_detection_metrics_0.5_normal_fuzzers_loss30.csv,MARL
ton,Star,0.5,10,0.982703089586067,0.7300819061801936,1,0.8439853669033786,0.86,0.5,0.5,marl_xgb_Star_topology_ton_detection_metrics_0.5_normal_fuzzers_loss50.csv,MARL
ton,Star,1,10,0.4626983180245736,0.07937806873977087,0.9892911779704232,0.14696413014658535,0.86,0,0,marl_xgb_Star_topology_ton_detection_metrics_1.0_normal_dos_reconnaissance_loss0.csv,MARL
ton,Star,1,10,1,1,1,1,0.86,0.1,0.1,marl_xgb_Star_topology_ton_detection_metrics_1.0_normal_dos_reconnaissance_loss10.csv,MARL
ton,Star,1,10,1,1,1,1,0.86,0.3,0.3,marl_xgb_Star_topology_ton_detection_metrics_1.0_normal_dos_reconnaissance_loss30.csv,MARL
ton,Star,1,11,1,1,1,1,0.8636363636363634,0.5,0.5,marl_xgb_Star_topology_ton_detection_metrics_1.0_normal_dos_reconnaissance_loss50.csv,MARL
ton,Star,1,10,0.858904926637242,0.24473718197081237,0.9663437021927588,0.390560593569662,0.86,0,0,marl_xgb_Star_topology_ton_detection_metrics_1.0_normal_exploits_loss0.csv,MARL
ton,Star,1,11,0.9570559465585112,0.5220246238030096,0.972972972972973,0.6794871794871796,0.8636363636363634,0.1,0.1,marl_xgb_Star_topology_ton_detection_metrics_1.0_normal_exploits_loss10.csv,MARL
ton,Star,1,9,1,1,1,1,0.8555555555555555,0.3,0.3,marl_xgb_Star_topology_ton_detection_metrics_1.0_normal_exploits_loss30.csv,MARL
ton,Star,1,9,0.05122271263270905,0.04699369742864674,1,0.08976882581826505,0.8555555555555555,0.5,0.5,marl_xgb_Star_topology_ton_detection_metrics_1.0_normal_exploits_loss50.csv,MARL
ton,Star,1,10,1,1,1,1,0.86,0,0,marl_xgb_Star_topology_ton_detection_metrics_1.0_normal_fuzzers_loss0.csv,MARL
ton,Star,1,10,1,1,1,1,0.86,0.1,0.1,marl_xgb_Star_topology_ton_detection_metrics_1.0_normal_fuzzers_loss10.csv,MARL
ton,Star,1,10,0.9881426696886556,0.8160621761658031,0.9637939826619072,0.88379705400982,0.86,0.3,0.3,marl_xgb_Star_topology_ton_detection_metrics_1.0_normal_fuzzers_loss30.csv,MARL
ton,Star,1,10,1,1,1,1,0.86,0.5,0.5,marl_xgb_Star_topology_ton_detection_metrics_1.0_normal_fuzzers_loss50.csv,MARL
ton,Star,2,10,1,1,1,1,0.86,0,0,marl_xgb_Star_topology_ton_detection_metrics_2.0_normal_dos_reconnaissance_loss0.csv,MARL
ton,Star,2,9,0.323798162948825,0.0644809825673534,0.9959204487506376,0.12112003472975907,0.8555555555555555,0.1,0.1,marl_xgb_Star_topology_ton_detection_metrics_2.0_normal_dos_reconnaissance_loss10.csv,MARL
ton,Star,2,9,0.7342001670046523,0.14886780905752753,0.9923508414074452,0.2588970930619304,0.8555555555555555,0.3,0.3,marl_xgb_Star_topology_ton_detection_metrics_2.0_normal_dos_reconnaissance_loss30.csv,MARL
ton,Star,2,10,0.5138971728498151,0.0872411010490451,0.9923508414074452,0.16038241232950096,0.86,0.5,0.5,marl_xgb_Star_topology_ton_detection_metrics_2.0_normal_dos_reconnaissance_loss50.csv,MARL
ton,Star,2,10,0.5592508648455207,0.05217768617454033,0.49056603773584906,0.09432297284047456,0.86,0,0,marl_xgb_Star_topology_ton_detection_metrics_2.0_normal_exploits_loss0.csv,MARL
ton,Star,2,10,1,1,1,1,0.86,0.1,0.1,marl_xgb_Star_topology_ton_detection_metrics_2.0_normal_exploits_loss10.csv,MARL
ton,Star,2,9,0.7949660026243588,0.10977762089657608,0.4757776644569097,0.17839388145315488,0.8555555555555555,0.3,0.3,marl_xgb_Star_topology_ton_detection_metrics_2.0_normal_exploits_loss30.csv,MARL
ton,Star,2,10,0.5592508648455207,0.05217768617454033,0.49056603773584906,0.09432297284047456,0.86,0.5,0.5,marl_xgb_Star_topology_ton_detection_metrics_2.0_normal_exploits_loss50.csv,MARL
ton,Star,2,10,1,1,1,1,0.86,0,0,marl_xgb_Star_topology_ton_detection_metrics_2.0_normal_fuzzers_loss0.csv,MARL
ton,Star,2,9,1,1,1,1,0.8555555555555555,0.1,0.1,marl_xgb_Star_topology_ton_detection_metrics_2.0_normal_fuzzers_loss10.csv,MARL
ton,Star,2,11,1,1,1,1,0.8636363636363634,0.3,0.3,marl_xgb_Star_topology_ton_detection_metrics_2.0_normal_fuzzers_loss30.csv,MARL
ton,Star,2,10,1,1,1,1,0.86,0.5,0.5,marl_xgb_Star_topology_ton_detection_metrics_2.0_normal_fuzzers_loss50.csv,MARL
unsw,Star,0.1,4,1,1,1,1,0.8,0,0,marl_xgb_Star_topology_unsw_detection_metrics_0.1_normal_dos_reconnaissance_loss0.csv,MARL
unsw,Star,0.1,5,0.8259504317595604,0.490189483125911,0.5764007910349374,0.5298109549200193,0.8200000000000001,0.1,0.1,marl_xgb_Star_topology_unsw_detection_metrics_0.1_normal_dos_reconnaissance_loss10.csv,MARL
unsw,Star,0.1,5,1,1,1,1,0.8200000000000001,0.3,0.3,marl_xgb_Star_topology_unsw_detection_metrics_0.1_normal_dos_reconnaissance_loss30.csv,MARL
unsw,Star,0.1,5,0.6328585847258047,0.05663234403391883,0.07396176664469348,0.06414727574181006,0.8200000000000001,0.5,0.5,marl_xgb_Star_topology_unsw_detection_metrics_0.1_normal_dos_reconnaissance_loss50.csv,MARL
unsw,Star,0.1,3,0.1174270755422588,0.12827870796376228,0.48589651455264105,0.20297196892941577,0.7666666666666666,0,0,marl_xgb_Star_topology_unsw_detection_metrics_0.1_normal_exploits_loss0.csv,MARL
unsw,Star,0.1,4,0.5919346796310148,0.2703621741242511,0.44996406755300034,0.33777268282814665,0.8,0.1,0.1,marl_xgb_Star_topology_unsw_detection_metrics_0.1_normal_exploits_loss10.csv,MARL
unsw,Star,0.1,3,0.6001205019529627,0.36590766383555307,0.9946101329500538,0.5349955304293204,0.7666666666666666,0.3,0.3,marl_xgb_Star_topology_unsw_detection_metrics_0.1_normal_exploits_loss30.csv,MARL
unsw,Star,0.1,4,1,1,1,1,0.8,0.5,0.5,marl_xgb_Star_topology_unsw_detection_metrics_0.1_normal_exploits_loss50.csv,MARL
unsw,Star,0.3,9,0.5519569361893013,0.13067064083457527,0.2889914304548451,0.17996715927750412,0.8555555555555555,0,0,marl_xgb_Star_topology_unsw_detection_metrics_0.3_normal_dos_reconnaissance_loss0.csv,MARL
unsw,Star,0.3,9,1,1,1,1,0.8555555555555555,0.1,0.1,marl_xgb_Star_topology_unsw_detection_metrics_0.3_normal_dos_reconnaissance_loss10.csv,MARL
unsw,Star,0.3,8,0.5279578333520242,0.1314679954005366,0.3165458141067897,0.18577839678118233,0.85,0.3,0.3,marl_xgb_Star_topology_unsw_detection_metrics_0.3_normal_dos_reconnaissance_loss30.csv,MARL
unsw,Star,0.3,10,0.9526073791633958,1,0.7214238628872776,0.8381710959638509,0.86,0.5,0.5,marl_xgb_Star_topology_unsw_detection_metrics_0.3_normal_dos_reconnaissance_loss50.csv,MARL
unsw,Star,0.3,8,0.4617925704313139,0.18154774735934467,0.3782788357887173,0.24534622891601365,0.85,0,0,marl_xgb_Star_topology_unsw_detection_metrics_0.3_normal_exploits_loss0.csv,MARL
unsw,Star,0.3,8,0.593617551732735,0.23796791443850268,0.34378368666906217,0.28125229661203793,0.85,0.1,0.1,marl_xgb_Star_topology_unsw_detection_metrics_0.3_normal_exploits_loss10.csv,MARL
unsw,Star,0.3,7,0.5867821823319206,0.259990133201776,0.4260689902982393,0.32292765957446806,0.8428571428571431,0.3,0.3,marl_xgb_Star_topology_unsw_detection_metrics_0.3_normal_exploits_loss30.csv,MARL
unsw,Star,0.3,8,1,1,1,1,0.85,0.5,0.5,marl_xgb_Star_topology_unsw_detection_metrics_0.3_normal_exploits_loss50.csv,MARL
unsw,Star,0.5,9,0.7552091510597735,0.4096509797535689,0.9949901120632828,0.5803598892648416,0.8555555555555555,0,0,marl_xgb_Star_topology_unsw_detection_metrics_0.5_normal_dos_reconnaissance_loss0.csv,MARL
unsw,Star,0.5,9,0.9048783223057082,0.6414551607445008,0.9996044825313118,0.7814480803916516,0.8555555555555555,0.1,0.1,marl_xgb_Star_topology_unsw_detection_metrics_0.5_normal_dos_reconnaissance_loss10.csv,MARL
unsw,Star,0.5,8,0.9047437478972749,0.6411297141890749,0.9996044825313118,0.7812065323785483,0.85,0.3,0.3,marl_xgb_Star_topology_unsw_detection_metrics_0.5_normal_dos_reconnaissance_loss30.csv,MARL
unsw,Star,0.5,9,0.7280924077604576,0.38455276279637735,0.9964403427818062,0.5549396086493631,0.8555555555555555,0.5,0.5,marl_xgb_Star_topology_unsw_detection_metrics_0.5_normal_dos_reconnaissance_loss50.csv,MARL
unsw,Star,0.5,8,0.4027258372808111,0.2659438775510204,0.8990298239310097,0.410466737757362,0.85,0,0,marl_xgb_Star_topology_unsw_detection_metrics_0.5_normal_exploits_loss0.csv,MARL
unsw,Star,0.5,9,0.6235976065818998,0.2944016012244658,0.44924541861300754,0.35570254987730715,0.8555555555555555,0.1,0.1,marl_xgb_Star_topology_unsw_detection_metrics_0.5_normal_exploits_loss10.csv,MARL
unsw,Star,0.5,9,0.5019114102883736,0.314721837488458,0.9797879985627022,0.4764130339827029,0.8555555555555555,0.3,0.3,marl_xgb_Star_topology_unsw_detection_metrics_0.5_normal_exploits_loss30.csv,MARL
unsw,Star,0.5,8,0.5405551400315798,0.24297884291331212,0.4663133309378369,0.31948547513540126,0.85,0.5,0.5,marl_xgb_Star_topology_unsw_detection_metrics_0.5_normal_exploits_loss50.csv,MARL
unsw,Star,1,6,0.8849613098575754,1,0.32379696769940675,0.4891943033562394,0.8333333333333335,0,0,marl_xgb_Star_topology_unsw_detection_metrics_1.0_normal_dos_reconnaissance_loss0.csv,MARL
unsw,Star,1,5,0.5335426713020074,0.10419412822049132,0.22926829268292684,0.14327497425334706,0.8200000000000001,0.1,0.1,marl_xgb_Star_topology_unsw_detection_metrics_1.0_normal_dos_reconnaissance_loss10.csv,MARL
unsw,Star,1,7,0.5300885948188853,0.13061021445942958,0.31153592617007253,0.1840557697550337,0.8428571428571431,0.3,0.3,marl_xgb_Star_topology_unsw_detection_metrics_1.0_normal_dos_reconnaissance_loss30.csv,MARL
unsw,Star,1,5,1,1,1,1,0.8200000000000001,0.5,0.5,marl_xgb_Star_topology_unsw_detection_metrics_1.0_normal_dos_reconnaissance_loss50.csv,MARL
unsw,Star,1,6,1,1,1,1,0.8333333333333335,0,0,marl_xgb_Star_topology_unsw_detection_metrics_1.0_normal_exploits_loss0.csv,MARL
unsw,Star,1,6,1,1,1,1,0.8333333333333335,0.1,0.1,marl_xgb_Star_topology_unsw_detection_metrics_1.0_normal_exploits_loss10.csv,MARL
unsw,Star,1,6,1,1,1,1,0.8333333333333335,0.3,0.3,marl_xgb_Star_topology_unsw_detection_metrics_1.0_normal_exploits_loss30.csv,MARL
unsw,Star,1,5,1,1,1,1,0.8200000000000001,0.5,0.5,marl_xgb_Star_topology_unsw_detection_metrics_1.0_normal_exploits_loss50.csv,MARL
unsw,Star,2,8,0.7581473589772345,0.4029615244568516,0.8754119973632168,0.5518846361634044,0.85,0,0,marl_xgb_Star_topology_unsw_detection_metrics_2.0_normal_dos_reconnaissance_loss0.csv,MARL
unsw,Star,2,7,0.6750925199057979,0.32363915154612827,0.8348055372445616,0.46644567219152855,0.8428571428571431,0.1,0.1,marl_xgb_Star_topology_unsw_detection_metrics_2.0_normal_dos_reconnaissance_loss10.csv,MARL
unsw,Star,2,9,0.5895704833464169,0.22335261309646767,0.5702043506921556,0.3209766596163123,0.8555555555555555,0.3,0.3,marl_xgb_Star_topology_unsw_detection_metrics_2.0_normal_dos_reconnaissance_loss30.csv,MARL
unsw,Star,2,7,0.5327352248514075,0.14155844155844155,0.34489123269611077,0.2007289468636102,0.8428571428571431,0.5,0.5,marl_xgb_Star_topology_unsw_detection_metrics_2.0_normal_dos_reconnaissance_loss50.csv,MARL
unsw,Star,2,7,0.7240297515166625,0.3146009308739872,0.16394178943586055,0.21555542431937635,0.8428571428571431,0,0,marl_xgb_Star_topology_unsw_detection_metrics_2.0_normal_exploits_loss0.csv,MARL
unsw,Star,2,8,1,1,1,1,0.85,0.1,0.1,marl_xgb_Star_topology_unsw_detection_metrics_2.0_normal_exploits_loss10.csv,MARL
unsw,Star,2,8,0.7583935843098146,0.46521069578608426,0.2985088034495149,0.3636662106703146,0.85,0.3,0.3,marl_xgb_Star_topology_unsw_detection_metrics_2.0_normal_exploits_loss30.csv,MARL
unsw,Star,2,8,1,1,1,1,0.85,0.5,0.5,marl_xgb_Star_topology_unsw_detection_metrics_2.0_normal_exploits_loss50.csv,MARL
