Dataset,Topology,Alpha,Agents,Accuracy,Precision,Recall,F1,PacketLossSimulated,PacketLossScenario,SourceFile,Approach
ton,Star,1,10,1,1,1,1,0.3,0.3,hdfl_xgb_Star_topology_ton_detection_metrics_1.0_normal_exploits_loss30.csv,HDFL
ton,Star,1,10,0.9992604079685076,0.9913441955193484,0.9928607853136155,0.9921019108280256,0.5,0.5,hdfl_xgb_Star_topology_ton_detection_metrics_1.0_normal_exploits_loss50.csv,HDFL
ton,Star,1,10,1,1,1,1,0,0,hdfl_xgb_Star_topology_ton_detection_metrics_1.0_normal_fuzzers_loss0.csv,HDFL
ton,Star,1,10,1,1,1,1,0.1,0.1,hdfl_xgb_Star_topology_ton_detection_metrics_1.0_normal_fuzzers_loss10.csv,HDFL
ton,Star,1,10,0.9529524036741024,0.49859154929577465,0.9928607853136155,0.6638254347084895,0.3,0.3,hdfl_xgb_Star_topology_ton_detection_metrics_1.0_normal_fuzzers_loss30.csv,HDFL
ton,Star,1,10,0.964141715376357,0.566108545034642,1,0.7229493087557604,0.5,0.5,hdfl_xgb_Star_topology_ton_detection_metrics_1.0_normal_fuzzers_loss50.csv,HDFL
ton,Star,2,10,1,1,1,1,0,0,hdfl_xgb_Star_topology_ton_detection_metrics_2.0_normal_dos_reconnaissance_loss0.csv,HDFL
ton,Star,2,10,1,1,1,1,0.1,0.1,hdfl_xgb_Star_topology_ton_detection_metrics_2.0_normal_dos_reconnaissance_loss10.csv,HDFL
ton,Star,2,10,0.999952284385065,0.998981151299032,1,0.9994903160040776,0.3,0.3,hdfl_xgb_Star_topology_ton_detection_metrics_2.0_normal_dos_reconnaissance_loss30.csv,HDFL
ton,Star,2,10,1,1,1,1,0.5,0.5,hdfl_xgb_Star_topology_ton_detection_metrics_2.0_normal_dos_reconnaissance_loss50.csv,HDFL
ton,Star,2,10,0.9613026362877252,0.547306726207089,1,0.7074314574314574,0,0,hdfl_xgb_Star_topology_ton_detection_metrics_2.0_normal_exploits_loss0.csv,HDFL
ton,Star,2,10,1,1,1,1,0.1,0.1,hdfl_xgb_Star_topology_ton_detection_metrics_2.0_normal_exploits_loss10.csv,HDFL
ton,Star,2,10,1,1,1,1,0.3,0.3,hdfl_xgb_Star_topology_ton_detection_metrics_2.0_normal_exploits_loss30.csv,HDFL
ton,Star,2,10,1,1,1,1,0.5,0.5,hdfl_xgb_Star_topology_ton_detection_metrics_2.0_normal_exploits_loss50.csv,HDFL
ton,Star,2,10,1,1,1,1,0,0,hdfl_xgb_Star_topology_ton_detection_metrics_2.0_normal_fuzzers_loss0.csv,HDFL
ton,Star,2,10,1,1,1,1,0.1,0.1,hdfl_xgb_Star_topology_ton_detection_metrics_2.0_normal_fuzzers_loss10.csv,HDFL
ton,Star,2,10,1,1,1,1,0.3,0.3,hdfl_xgb_Star_topology_ton_detection_metrics_2.0_normal_fuzzers_loss30.csv,HDFL
ton,Star,2,10,1,1,1,1,0.5,0.5,hdfl_xgb_Star_topology_ton_detection_metrics_2.0_normal_fuzzers_loss50.csv,HDFL
unsw,Star,0.1,4,0.1712235056633397,0.17031165798455183,1,0.2910535101014946,0,0,hdfl_xgb_Star_topology_unsw_detection_metrics_0.1_normal_dos_reconnaissance_loss0.csv,HDFL
unsw,Star,0.1,4,0.4871369294605809,0.13172988865860125,0.36031641397495057,0.1929267259635747,0.1,0.1,hdfl_xgb_Star_topology_unsw_detection_metrics_0.1_normal_dos_reconnaissance_loss10.csv,HDFL
unsw,Star,0.1,4,0.6051362565885388,0.2782204515272244,0.8286090969017799,0.4165700082850041,0.3,0.3,hdfl_xgb_Star_topology_unsw_detection_metrics_0.1_normal_dos_reconnaissance_loss30.csv,HDFL
unsw,Star,0.1,4,0.07107771672087025,0.0737343446816017,0.3857613711272248,0.1238046881611238,0.5,0.5,hdfl_xgb_Star_topology_unsw_detection_metrics_0.1_normal_dos_reconnaissance_loss50.csv,HDFL
unsw,Star,0.1,5,0.23128064489321035,0.23128064489321035,1,0.37567494600431967,0,0,hdfl_xgb_Star_topology_unsw_detection_metrics_0.1_normal_exploits_loss0.csv,HDFL
unsw,Star,0.1,5,0.8519072550486163,0.6892249527410208,0.6550485088034496,0.6717022844509948,0.1,0.1,hdfl_xgb_Star_topology_unsw_detection_metrics_0.1_normal_exploits_loss10.csv,HDFL
unsw,Star,0.1,5,0.23128064489321035,0.23128064489321035,1,0.37567494600431967,0.3,0.3,hdfl_xgb_Star_topology_unsw_detection_metrics_0.1_normal_exploits_loss30.csv,HDFL
unsw,Star,0.1,5,0.4982132469043464,0.226814939152329,0.4855371900826446,0.3091928379383331,0.5,0.5,hdfl_xgb_Star_topology_unsw_detection_metrics_0.1_normal_exploits_loss50.csv,HDFL
unsw,Star,0.3,10,0.5235393069417966,0.14620246606569268,0.3720500988793672,0.20991557258154497,0,0,hdfl_xgb_Star_topology_unsw_detection_metrics_0.3_normal_dos_reconnaissance_loss0.csv,HDFL
unsw,Star,0.3,10,0.5235393069417966,0.14620246606569268,0.3720500988793672,0.20991557258154497,0.1,0.1,hdfl_xgb_Star_topology_unsw_detection_metrics_0.3_normal_dos_reconnaissance_loss10.csv,HDFL
unsw,Star,0.3,10,0.5235393069417966,0.14620246606569268,0.3720500988793672,0.20991557258154497,0.3,0.3,hdfl_xgb_Star_topology_unsw_detection_metrics_0.3_normal_dos_reconnaissance_loss30.csv,HDFL
unsw,Star,0.3,10,0.5235393069417966,0.14620246606569268,0.3720500988793672,0.20991557258154497,0.5,0.5,hdfl_xgb_Star_topology_unsw_detection_metrics_0.3_normal_dos_reconnaissance_loss50.csv,HDFL
unsw,Star,0.3,9,0.5075625363583479,0.22974716202270384,0.4799676607977003,0.3107479353262766,0,0,hdfl_xgb_Star_topology_unsw_detection_metrics_0.3_normal_exploits_loss0.csv,HDFL
unsw,Star,0.3,9,0.23128064489321035,0.23128064489321035,1,0.37567494600431967,0.1,0.1,hdfl_xgb_Star_topology_unsw_detection_metrics_0.3_normal_exploits_loss10.csv,HDFL
unsw,Star,0.3,9,0.23128064489321035,0.23128064489321035,1,0.37567494600431967,0.3,0.3,hdfl_xgb_Star_topology_unsw_detection_metrics_0.3_normal_exploits_loss30.csv,HDFL
unsw,Star,0.3,9,0.23128064489321035,0.23128064489321035,1,0.37567494600431967,0.5,0.5,hdfl_xgb_Star_topology_unsw_detection_metrics_0.3_normal_exploits_loss50.csv,HDFL
unsw,Star,0.5,8,0.539979813838735,0.15212359369112344,0.3725774555042848,0.21603852916443697,0,0,hdfl_xgb_Star_topology_unsw_detection_metrics_0.5_normal_dos_reconnaissance_loss0.csv,HDFL
unsw,Star,0.5,8,0.7730402601771896,0.3915982203969884,0.6034278180619644,0.4749649769107041,0.1,0.1,hdfl_xgb_Star_topology_unsw_detection_metrics_0.5_normal_dos_reconnaissance_loss10.csv,HDFL
unsw,Star,0.5,8,0.6269148816866659,0.30405785803992896,0.9256427158866184,0.4577519885252314,0.3,0.3,hdfl_xgb_Star_topology_unsw_detection_metrics_0.5_normal_dos_reconnaissance_loss30.csv,HDFL
unsw,Star,0.5,8,0.5236290232140854,0.14637936392831244,0.3725774555042848,0.2101818452270276,0.5,0.5,hdfl_xgb_Star_topology_unsw_detection_metrics_0.5_normal_dos_reconnaissance_loss50.csv,HDFL
unsw,Star,0.5,8,0.49804703731405303,0.22442677045435316,0.4765540783327344,0.3051481161921196,0,0,hdfl_xgb_Star_topology_unsw_detection_metrics_0.5_normal_exploits_loss0.csv,HDFL
unsw,Star,0.5,8,0.23128064489321035,0.23128064489321035,1,0.37567494600431967,0.1,0.1,hdfl_xgb_Star_topology_unsw_detection_metrics_0.5_normal_exploits_loss10.csv,HDFL
unsw,Star,0.5,8,0.6138327931521649,0.28598495722569905,0.44744879626302553,0.3489439209779678,0.3,0.3,hdfl_xgb_Star_topology_unsw_detection_metrics_0.5_normal_exploits_loss30.csv,HDFL
unsw,Star,0.5,8,0.23128064489321035,0.23128064489321035,1,0.37567494600431967,0.5,0.5,hdfl_xgb_Star_topology_unsw_detection_metrics_0.5_normal_exploits_loss50.csv,HDFL
unsw,Star,1,10,0.17012448132780084,0.17012448132780084,1,0.2907801418439716,0,0,hdfl_xgb_Star_topology_unsw_detection_metrics_1.0_normal_dos_reconnaissance_loss0.csv,HDFL
unsw,Star,1,10,0.5236514522821577,0.14642357694100586,0.37270929466051417,0.21024840101145323,0.1,0.1,hdfl_xgb_Star_topology_unsw_detection_metrics_1.0_normal_dos_reconnaissance_loss10.csv,HDFL
unsw,Star,1,10,0.5376696198272962,0.15132212825179317,0.37270929466051417,0.21525107549396583,0.3,0.3,hdfl_xgb_Star_topology_unsw_detection_metrics_1.0_normal_dos_reconnaissance_loss30.csv,HDFL
unsw,Star,1,6,0.5236514522821577,0.14642357694100586,0.37270929466051417,0.21024840101145323,0.5,0.5,hdfl_xgb_Star_topology_unsw_detection_metrics_1.0_normal_dos_reconnaissance_loss50.csv,HDFL
unsw,Star,1,6,0.56257791074545,0.2608003857280617,0.48589651455264105,0.3394201807228916,0,0,hdfl_xgb_Star_topology_unsw_detection_metrics_1.0_normal_exploits_loss0.csv,HDFL
unsw,Star,1,10,0.23128064489321035,0.23128064489321035,1,0.37567494600431967,0.1,0.1,hdfl_xgb_Star_topology_unsw_detection_metrics_1.0_normal_exploits_loss10.csv,HDFL
unsw,Star,1,10,0.601865702651043,0.2839619088610319,0.4741286381602587,0.35519364716174834,0.3,0.3,hdfl_xgb_Star_topology_unsw_detection_metrics_1.0_normal_exploits_loss30.csv,HDFL
unsw,Star,1,10,0.23128064489321035,0.23128064489321035,1,0.37567494600431967,0.5,0.5,hdfl_xgb_Star_topology_unsw_detection_metrics_1.0_normal_exploits_loss50.csv,HDFL
unsw,Star,2,10,0.5236514522821577,0.14642357694100586,0.37270929466051417,0.21024840101145323,0,0,hdfl_xgb_Star_topology_unsw_detection_metrics_2.0_normal_dos_reconnaissance_loss0.csv,HDFL
unsw,Star,2,10,0.5400022429068072,0.15216923242544947,0.37270929466051417,0.21610671559071973,0.1,0.1,hdfl_xgb_Star_topology_unsw_detection_metrics_2.0_normal_dos_reconnaissance_loss10.csv,HDFL
unsw,Star,2,10,0.8926320511382752,0.7179127725856698,0.6076466710613052,0.6581935023205998,0.3,0.3,hdfl_xgb_Star_topology_unsw_detection_metrics_2.0_normal_dos_reconnaissance_loss30.csv,HDFL
unsw,Star,2,10,0.5236514522821577,0.14642357694100586,0.37270929466051417,0.21024840101145323,0.5,0.5,hdfl_xgb_Star_topology_unsw_detection_metrics_2.0_normal_dos_reconnaissance_loss50.csv,HDFL
unsw,Star,2,10,0.23128064489321035,0.23128064489321035,1,0.37567494600431967,0,0,hdfl_xgb_Star_topology_unsw_detection_metrics_2.0_normal_exploits_loss0.csv,HDFL
unsw,Star,2,10,0.23128064489321035,0.23128064489321035,1,0.37567494600431967,0.1,0.1,hdfl_xgb_Star_topology_unsw_detection_metrics_2.0_normal_exploits_loss10.csv,HDFL
unsw,Star,2,10,0.23128064489321035,0.23128064489321035,1,0.37567494600431967,0.3,0.3,hdfl_xgb_Star_topology_unsw_detection_metrics_2.0_normal_exploits_loss30.csv,HDFL
unsw,Star,2,10,0.23128064489321035,0.23128064489321035,1,0.37567494600431967,0.5,0.5,hdfl_xgb_Star_topology_unsw_detection_metrics_2.0_normal_exploits_loss50.csv,HDFL
